DETAIL_ID,USER_ID,USER_CODE,NAME,AGE,INFO,BALANCE
581,581,"CODE581","User581",25,"Info581",681.00
582,582,"CODE582","User582",26,"Info582",682.00
583,583,"CODE583","User583",27,"Info583",683.00
584,584,"CODE584","User584",28,"Info584",684.00
585,585,"CODE585","User585",29,"Info585",685.00
586,586,"CODE586","User586",30,"Info586",686.00
587,587,"CODE587","User587",31,"Info587",687.00
588,588,"CODE588","User588",32,"Info588",688.00
589,589,"CODE589","User589",33,"Info589",689.00
590,590,"CODE590","User590",34,"Info590",690.00
591,591,"CODE591","User591",35,"Info591",691.00
592,592,"CODE592","User592",36,"Info592",692.00
593,593,"CODE593","User593",37,"Info593",693.00
594,594,"CODE594","User594",38,"Info594",694.00
595,595,"CODE595","User595",39,"Info595",695.00
596,596,"CODE596","User596",40,"Info596",696.00
597,597,"CODE597","User597",41,"Info597",697.00
598,598,"CODE598","User598",42,"Info598",698.00
599,599,"CODE599","User599",43,"Info599",699.00
600,600,"CODE600","User600",44,"Info600",700.00
